date,negative_avg,positive_avg,neutral_avg,total_count,new_cases,#RT
2021-04-25,0.40834807113895844,0.09908199977958487,0.4925699290814566,0.5309857012971702,0.43029468297237794,0.7115368203138146
2021-04-26,0.408973106638164,0.09911930259163701,0.49190759077019897,0.5429106814615485,0.4191009125674835,0.7210430606774563
2021-04-27,0.40857302871552514,0.09748832855676606,0.4939386427277087,0.5610860312272278,0.40875217618906173,0.7312340250266873
2021-04-28,0.4089824918126334,0.09921167285736021,0.4918058353300063,0.5709862295040776,0.399882249356967,0.7356584403987005
2021-04-29,0.4069440707260617,0.10084163689596605,0.49221429237797226,0.5764529683590216,0.3892140943790052,0.735709851374015
2021-04-30,0.4066864257738354,0.10372308553813535,0.48959048868802935,0.5753045236092108,0.3778519565388238,0.7329409717902933
2021-05-01,0.40595489821768843,0.10647493923857353,0.4875701625437383,0.5940636365714927,0.36983159260408743,0.7449712131447114
2021-05-02,0.4053045134097547,0.1088281878039062,0.48586729878633944,0.5768930957514503,0.3572463932205467,0.723411548952719
2021-05-03,0.4051556826501651,0.10969803983655765,0.4851462775132775,0.5628158075305891,0.35534400104430436,0.7046771482163792
2021-05-04,0.40792967128475405,0.10990649408390614,0.4821638346313402,0.5500554228865366,0.3450096504910495,0.6902062384549269
2021-05-05,0.40542161489760126,0.10885139212019912,0.48572699298219985,0.5432176088512348,0.3324716046455559,0.6921840252570495
2021-05-06,0.40258265997617887,0.10998001471275212,0.48743732531106915,0.5159955337471698,0.32003692361792846,0.6582604968523392
2021-05-07,0.40132716267555013,0.10978844883765813,0.48888438848679183,0.5097861981223731,0.3130909676998264,0.6457781241254009
2021-05-08,0.3995692406992073,0.10829251526696328,0.4921382440338296,0.4981768249624641,0.3051435985076038,0.6318435924556185
2021-05-09,0.3985622944434679,0.10679317840532512,0.49464452715120716,0.4887975724367046,0.3004034691150986,0.6182798706725103
2021-05-10,0.3959417604976609,0.1112827062475527,0.49277553325478657,0.49264490456459586,0.2946701849777353,0.6169208438449764
2021-05-11,0.3929015579002807,0.10953267798902479,0.49756576411069464,0.4406239879763356,0.28912711341757924,0.5456538236492388
2021-05-12,0.3955062246156302,0.11207003019155766,0.4924237451928123,0.44056177844158634,0.2796335344240808,0.5288862400901323
2021-05-13,0.39933013285858426,0.11172238332782837,0.4889474838135875,0.4652982077541111,0.26811661576126994,0.5473449375875878
2021-05-14,0.4008454542796867,0.11079745380468982,0.4883570919156236,0.4904642611119924,0.258688572193532,0.5620344719730838
2021-05-15,0.4023437790775909,0.11036512216936394,0.48729109875304516,0.5049544220594064,0.2506586177086844,0.5699975420727165
2021-05-16,0.4052160784617909,0.11001774877292894,0.48476617276528017,0.5166929087108176,0.24955090917083037,0.5764288503182252
2021-05-17,0.4106573135178943,0.10629446129290522,0.48304822518920043,0.5159963105220337,0.2428801487600884,0.5779174284157017
2021-05-18,0.4148853186832939,0.10698053805181089,0.47813414326489534,0.5673128611728714,0.232602542294992,0.6469218172163582
2021-05-19,0.41781296205216645,0.10464196126500072,0.4775450766828329,0.5620520014296712,0.2277033696131412,0.6488022303148803
2021-05-20,0.41695389978545283,0.10496938599163246,0.4780767142229147,0.5482092316720563,0.21857796118224843,0.647441338651115
2021-05-21,0.413922309084417,0.10647500298596373,0.4796026879296194,0.509683596294703,0.20988838997307988,0.6231616828369907
2021-05-22,0.4164779910898454,0.10611763322877345,0.47740437568138133,0.4803556169890659,0.20346378701519438,0.6047880364978434
2021-05-23,0.41399452960272115,0.10403606606983194,0.481969404327447,0.47451460774102083,0.19822361699605323,0.6127825528554921
2021-05-24,0.41127019221832445,0.10127608882706494,0.4874537189546107,0.4677029676413491,0.19249912419629192,0.6114812262548757
2021-05-25,0.4072154749690071,0.10351463334260434,0.4892698916883886,0.45571591303350206,0.18434395975165804,0.606364956641095
2021-05-26,0.4086733477663866,0.10176906240913373,0.48955758982447967,0.45670964449412355,0.17496360253030682,0.606841001795874
2021-05-27,0.4101011826536844,0.0988061586665842,0.4910926586797314,0.4586097709024121,0.17380527720019875,0.606998525609284
2021-05-28,0.4139336893550884,0.09538385664876463,0.4906824539961469,0.4596480149400149,0.16897030792325962,0.6140282634579197
2021-05-29,0.4127815488456713,0.09676817256724606,0.4904502785870826,0.4651607523760276,0.16410576778347735,0.6269513957129097
2021-05-30,0.41282931137550244,0.10337558840491244,0.48379510021958516,0.44996203766149023,0.16067661331035155,0.6072589079387395
2021-05-31,0.41025645512653114,0.10799658427270716,0.4817469606007617,0.42232489459756123,0.1554199262326854,0.5765826810245893
2021-06-01,0.40928786585953697,0.10801754674821529,0.4826945873922477,0.4020129411367776,0.15484902209689388,0.5485821650134346
2021-06-02,0.4056161491385148,0.10949591972093563,0.48488793114054957,0.39198531800943404,0.1482597813620979,0.5399586869300503
2021-06-03,0.40458749982437386,0.11118763784109172,0.4842248623345345,0.3819081839277243,0.14525820558143376,0.527522020973484
2021-06-04,0.40764902514022444,0.11219217056972972,0.48015880429004587,0.37832167928998994,0.13984487285194988,0.5120019031567874
2021-06-05,0.40914273678650914,0.11043661715731488,0.480420646056176,0.35569787497025035,0.13709131935333052,0.4736625156874778
2021-06-06,0.4134344811204857,0.10670033011042072,0.47986518876909373,0.3393240349779695,0.13471392854240954,0.4470216481159341
2021-06-07,0.41686042529956485,0.10339616030946173,0.4797434143909736,0.34062655133338643,0.13598893889887165,0.44413766060170734
2021-06-08,0.4170527446847126,0.1041871466779973,0.4787601086372903,0.33609498186889264,0.1315106848052386,0.43552142247075
2021-06-09,0.41379640763876446,0.10466165343096814,0.4815419389302674,0.3236799918566976,0.13253234479626075,0.41284764660958506
2021-06-10,0.4129163886592583,0.10469495341054173,0.48238865793019997,0.3041702104205429,0.12830477702637,0.38876866180010233
2021-06-11,0.40856214960637355,0.10616636931425902,0.4852714810793674,0.2933637522873065,0.12907122182276395,0.37698392065070646
2021-06-12,0.40745206173899684,0.10654810271346314,0.48599983554754,0.294615710730932,0.1278018059538668,0.3804128059986005
2021-06-13,0.4071433480537219,0.10399730108755971,0.4888593508587183,0.3028083552200909,0.1278385697292934,0.3911497651439877
2021-06-14,0.40887199639023514,0.10398022271985456,0.4871477808899103,0.3063933738537378,0.12745388210816275,0.3891807906071929
2021-06-15,0.41176957724934765,0.10304777330690615,0.4851826494437462,0.311921680559848,0.12621270508125995,0.39154284336918715
2021-06-16,0.4154348365249323,0.1035606778552983,0.4810044856197696,0.3093538654968392,0.12287119757998453,0.39013664715462926
2021-06-17,0.41771815408194585,0.10364237069966128,0.478639475218393,0.3096682566797826,0.11816996319626395,0.3870763046375991
2021-06-18,0.4191718447969753,0.10241836960109173,0.4784097856019332,0.3034200485389726,0.11747571392987444,0.38223782249143146
2021-06-19,0.42205783277429515,0.10231696036992642,0.4756252068557784,0.30145707091235147,0.11738540291632645,0.3791737868673552
2021-06-20,0.42009208097391,0.1037914310091417,0.4761164880169481,0.29231804445644655,0.11845128599952846,0.3689600056983545
2021-06-21,0.41775933809401583,0.10400235098659928,0.4782383109193846,0.2898934936965902,0.11901979249779218,0.37065649475289936
2021-06-22,0.41415073331153174,0.10583718787245329,0.48001207881601465,0.28681223044856824,0.11992609948330912,0.3776209633334438
2021-06-23,0.413563467282977,0.10458089818664043,0.4818556345303823,0.28482969835906985,0.1231490571290422,0.38013154481643907
2021-06-24,0.4161098483889708,0.10389135619417404,0.4799987954168548,0.2852863406605606,0.12737689130310267,0.38750488788202364
2021-06-25,0.4185388453196979,0.10251770146324736,0.47894345321705456,0.2907654065948659,0.13093818224442852,0.3940609207625235
2021-06-26,0.4200344820478767,0.10090953300973596,0.4790559849423873,0.2974669473007901,0.13479278417665794,0.4011466402635108
2021-06-27,0.4227609119531535,0.09922856702904315,0.47801052101780356,0.30646882233399303,0.13627931944390795,0.4150661435471949
2021-06-28,0.4259927655855048,0.09920067476982715,0.4748065596446681,0.3105437494969961,0.14285817041608337,0.4190453018449519
2021-06-29,0.43113263751163927,0.09656244388960447,0.47230491859875645,0.31028856206780714,0.1469623930553761,0.4099669865482415
2021-06-30,0.43527104510812986,0.0955272296451407,0.4692017252467296,0.3104722862095207,0.15257100004129265,0.4081408365275052
2021-07-01,0.4316565341123483,0.09922070211523423,0.46912276377241746,0.30977730911610485,0.16028926164752333,0.40584785583689714
2021-07-02,0.4300065072238731,0.10188548572997076,0.468108007046156,0.3010472377396135,0.16896870949824105,0.40477831741019143
2021-07-03,0.42991314623031057,0.10311920303990538,0.46696765072978386,0.29078026663573975,0.17252174191030437,0.3963768645345665
2021-07-04,0.42954702741649575,0.10627707897304074,0.46417589361046313,0.2838753122339441,0.17728291723222053,0.38724030052969394
2021-07-05,0.43143308964709526,0.10589608122625267,0.4626708291266516,0.2826445293485638,0.18521723262012496,0.3942749015786972
2021-07-06,0.4319110869262906,0.10433119901990211,0.4637577140538069,0.29059941318374044,0.19679249379611288,0.4117404458040929
2021-07-07,0.4332382987983034,0.10387726311978854,0.4628844380819076,0.2992838574801849,0.20718332203335646,0.42279918061289923
2021-07-08,0.43726552109701455,0.09858966746160826,0.4641448114413768,0.3085533483403986,0.21551058357165406,0.4466524471075769
2021-07-09,0.4429773963910229,0.09653453741046618,0.46048806619851057,0.31676098796171204,0.2307126711147283,0.453584445598449
2021-07-10,0.4479954667504716,0.09399717179528363,0.4580073614542444,0.33654797670580516,0.23908921742443115,0.4660000864406441
2021-07-11,0.45435176139818684,0.09002640100233635,0.4556218375994766,0.36689265298977775,0.2479522177481122,0.4868313309745715
2021-07-12,0.4607275917325864,0.08835468783003357,0.4509177204373798,0.3742474613562104,0.26037251295057273,0.4891387550046172
2021-07-13,0.46721666731632,0.08833330104412285,0.444450031639557,0.3735599480560517,0.27751908452871105,0.49436077180233057
2021-07-14,0.4721944216951733,0.08719001477028474,0.44061556353454184,0.36700940562909834,0.28999585741516026,0.49228901188032315
2021-07-15,0.4747393497957546,0.08702989371268835,0.438230756491557,0.36830719378969173,0.30591244094152564,0.48290844685249645
2021-07-16,0.4778889532128013,0.0862636926354956,0.43584735415170295,0.3895665761746465,0.32568469201679945,0.49756807072746084
2021-07-17,0.48106816721079,0.08705831748251326,0.4318735153066967,0.40686292074981467,0.3361639664384027,0.5162663813979149
2021-07-18,0.4787374646906684,0.08840176754566238,0.43286076776366905,0.40755577015556,0.3458394994798459,0.5257178467679426
2021-07-19,0.4753657519466637,0.08904276334283193,0.4355914847105043,0.4257747881777163,0.36321011696475075,0.5373349354836138
2021-07-20,0.476189915337926,0.08702814786147381,0.4367819368006001,0.45040976393845666,0.3691320152543028,0.5478590473407325
2021-07-21,0.4793219222052128,0.08633526473940752,0.43434281305537975,0.48280394381432057,0.3813751516838742,0.5657512368434889
2021-07-22,0.4825186473491427,0.08707113211306375,0.43041022053779354,0.5071035554707933,0.3908141178225722,0.5807530398841666
2021-07-23,0.48431674630998167,0.08649931609036307,0.4291839375996553,0.5141085449659265,0.396150459746996,0.580081077228865
2021-07-24,0.48163976606735076,0.0872208975857874,0.43113933634686186,0.5137298841062036,0.4025934445925948,0.5809090279500924
2021-07-25,0.48555012161661465,0.08725714679761402,0.4271927315857713,0.5092183419240695,0.39999200787490724,0.5749358478053767
2021-07-26,0.4867692006002392,0.0878924711409503,0.4253383282588105,0.4964785587003193,0.4044025953094218,0.5661953969552563
2021-07-27,0.4834992481493353,0.09029496445914535,0.42620578739151943,0.4909409306958427,0.40953860129818753,0.5598801473410764
2021-07-28,0.47722236308671373,0.09147460483227579,0.4313030320810104,0.4957722339393269,0.41224526766292946,0.5685056365223569
2021-07-29,0.474325479557288,0.09016874987896073,0.4355057705637511,0.5079808382474758,0.41717001514507707,0.5821021940493003
2021-07-30,0.4737436695959872,0.08848961332757102,0.4377667170764417,0.526888821801058,0.43964999820177186,0.6008572908112645
2021-07-31,0.47325449406430314,0.08720236692113285,0.4395431390145639,0.5169406998923898,0.4360761862644674,0.5909408230421798
2021-08-01,0.47274243007249844,0.08458341069617457,0.44267415923132686,0.5299801831223102,0.4405890729001691,0.6080266354193246
2021-08-02,0.4700474940371301,0.0831232291173661,0.4468292768455037,0.5465684805226575,0.4479008017433489,0.6251308036354507
2021-08-03,0.4684219658724852,0.08149824488053074,0.45007978924698383,0.5556581986611172,0.4552378389826558,0.6350769990879854
2021-08-04,0.47006692192273813,0.08132284900069467,0.448610229076567,0.5571139085288158,0.46418981829903605,0.6425607331453725
2021-08-05,0.47232976512011327,0.08188338144725257,0.4457868534326342,0.5602100318177117,0.4727738934569804,0.6450989215176726
2021-08-06,0.4701174712999485,0.0828654320135858,0.4470170966864657,0.5495635217607906,0.4916318454216445,0.6337921634901192
2021-08-07,0.47262780143721617,0.08345076479240687,0.4439214337703773,0.5657552249339057,0.4986545257406369,0.6471857829566108
2021-08-08,0.4729608526067367,0.08626070526757564,0.4407784421256879,0.565359272390257,0.4972337923033171,0.6382024646114416
2021-08-09,0.4779907064292709,0.08592033438848785,0.4360889591822413,0.5695997539177232,0.5100960520234062,0.6384847861906756
2021-08-10,0.48395505755706647,0.08610370055701928,0.4299412418859143,0.5743496984374229,0.5169351798694354,0.6342968759312755
2021-08-11,0.4858734186914532,0.08538058994685381,0.428745991361693,0.5702291104215528,0.5355477735937524,0.6183817053568993
2021-08-12,0.48771997872982736,0.08320270572155454,0.42907731554861794,0.565603449880071,0.5469245636632705,0.6126301847657799
2021-08-13,0.48673696991316173,0.0828907775646417,0.4303722525221964,0.5556333756382937,0.5429231730335043,0.6065922107033849
2021-08-14,0.4850254192011087,0.08328793924342055,0.4316866415554706,0.5443312000506323,0.5455973380895358,0.594833650392058
2021-08-15,0.48356889349962373,0.08192499519798532,0.4345061113023908,0.5251689747068258,0.5482049021031277,0.5738949766650482
2021-08-16,0.47985105351935015,0.08312447969553934,0.4370244667851105,0.48392327639314653,0.563009514624923,0.5270220620364465
2021-08-17,0.47233897126650287,0.08443846294151283,0.44322256579198427,0.4631834213008351,0.571418828647506,0.5032624030074909
2021-08-18,0.46734031606757215,0.08496526162341618,0.4476944223090116,0.45933460316885644,0.5750589752230802,0.4971152080466148
2021-08-19,0.46433146270650516,0.0871767216731434,0.44849181562035134,0.44645814134188666,0.5801259825318786,0.4824038075421729
2021-08-20,0.46652153129450785,0.08817284212305755,0.4453056265824344,0.4505066581595184,0.5857625619556197,0.47784314942903466
2021-08-21,0.47012790586816283,0.0875262374574738,0.44234585667436316,0.4547537591597376,0.5917246872748052,0.47636546782561484
2021-08-22,0.4703742597074142,0.0865732362161935,0.44305250407639213,0.4664944748172798,0.593961416684094,0.4864460411830433
2021-08-23,0.47111488177113287,0.08482712420854896,0.44405799402031815,0.4955758787628705,0.596755996424856,0.5118825170725756
2021-08-24,0.4759080763580857,0.08405223395032839,0.44003968969158586,0.4909286373893016,0.6038295599402722,0.5115300995902992
2021-08-25,0.48091016533046455,0.08348991476087532,0.43559991990866015,0.4764674535215916,0.605490323534544,0.4955153248219283
2021-08-26,0.4845890281858564,0.08247659617355145,0.4329343756405922,0.4679477192691062,0.6119175905341271,0.48378170212451654
2021-08-27,0.48525537622467096,0.08154766860455373,0.43319695517077544,0.45750621023060456,0.6021618698375867,0.47401493316975424
2021-08-28,0.48279061594714207,0.08007302889304316,0.4371363551598148,0.4533577934109161,0.6038998906410883,0.47132477892732133
2021-08-29,0.4883330365712581,0.07964972157297559,0.43201724185576645,0.44552675450729523,0.6044356294264719,0.4606511876483779
2021-08-30,0.4919917908019561,0.07921082406149942,0.4287973851365446,0.43912200934500695,0.6065007945504364,0.4550089976519884
2021-08-31,0.49194776522074113,0.07925892400337944,0.42879331077587957,0.4402213484142935,0.6008162623761387,0.4547291990864789
2021-09-01,0.49146289760779827,0.08029102712237683,0.428246075269825,0.44391606116784593,0.6103053124987513,0.46237948861510164
2021-09-02,0.4932899271176317,0.08097616141679387,0.42573391146557454,0.45856579869055347,0.6054125335169745,0.47746762260365805
2021-09-03,0.4942384177842066,0.08105657634736199,0.4247050058684316,0.45316295801136713,0.606492269617004,0.47099196050818026
2021-09-04,0.49353140992546235,0.08350478070207339,0.4229638093724644,0.44189783120743004,0.6032900914965121,0.4589281886670173
2021-09-05,0.48572395566089316,0.08884331030712302,0.425432734031984,0.43703937461653075,0.6052297802565205,0.45548606663842356
2021-09-06,0.4844647056173971,0.09025242812084103,0.42528286626176187,0.4215756783549557,0.5566792187431319,0.43996401085466325
2021-09-07,0.48593380443588485,0.08887905953026207,0.4251871360338531,0.42485076381792136,0.5908175810767791,0.44072245071950866
2021-09-08,0.48535707362395714,0.08889369528709701,0.425749231088946,0.4186091413770442,0.5769104842028987,0.42970035445783256
2021-09-09,0.47929694351671326,0.08814453758130732,0.4325585189019795,0.4109611173859135,0.5755515565329629,0.4139666214791252
2021-09-10,0.4807716260143277,0.08864480063145688,0.43058357335421554,0.4411652311923471,0.568098899883981,0.43616559540966543
2021-09-11,0.4803598858175688,0.08723549404704788,0.43240462013538356,0.4463426382969123,0.5686615454905101,0.4392507292789453
2021-09-12,0.48056004540421243,0.08328893221166538,0.4361510223841223,0.44235055586178124,0.5636289043196104,0.4332994883840083
2021-09-13,0.47904739370377414,0.08321944250619548,0.4377331637900306,0.4599618995306558,0.6085795462870585,0.4473980525113018
2021-09-14,0.4752305921629407,0.08500821808306538,0.43976118975399403,0.46474554932488304,0.570592975721256,0.44848704373947784
2021-09-15,0.47239704197688176,0.0848907626639335,0.44271219535918466,0.46244612686374886,0.5648378464419725,0.4442260026474824
2021-09-16,0.4754528490909319,0.08643009908998762,0.4381170518190803,0.45456402345603414,0.5556045443223278,0.43980103879422466
2021-09-17,0.473780817873153,0.0867954200899989,0.4394237620368479,0.4284784712962606,0.5527180551429991,0.41916984365286175
2021-09-18,0.4737447950667143,0.08856783188772262,0.4376873730455629,0.41899050406238053,0.5445863342653039,0.4097749084164301
2021-09-19,0.4752925610886961,0.08837977781481844,0.4363276610964853,0.4235305167319163,0.5480090950383555,0.4110870583802705
2021-09-20,0.47355422882139514,0.08824191325112177,0.438203857927483,0.42138037013592444,0.5352272893775334,0.41285678796365954
2021-09-21,0.47351057377772293,0.08838529082778089,0.43810413539449616,0.41055830895977047,0.5270404228366983,0.40444743695811425
