date,negative_avg,positive_avg,neutral_avg,total_count,new_cases
2020-03-31,0.418264288541667,0.115546949041667,0.466188762541667,604064.0,64774.0
2020-04-01,0.445364899875,0.092663980125,0.461971119916667,1177405.0,70972.0
2020-04-02,0.460280369125,0.0792274733333333,0.460492157541667,1680639.0,70464.0
2020-04-03,0.4363332365,0.0911248379583333,0.472541925625,1614137.0,72398.0
2020-04-04,0.458034969166667,0.0983291199166667,0.443635910958333,1722088.0,46569.0
2020-04-05,0.452513216416667,0.101716967416667,0.445769816125,1729939.0,57504.0
2020-04-06,0.447993783333333,0.0938831754583333,0.458123041083333,1768002.0,60985.0
2020-04-07,0.421779419958333,0.093189307875,0.485031272291667,1826124.0,56199.0
2020-04-08,0.433000437916667,0.101045548125,0.465954013916667,1287613.0,67381.0
2020-04-09,0.419677632083333,0.104509625083333,0.475812743083333,1157234.0,72091.0
2020-04-10,0.453490387958333,0.0945082765,0.452001335583333,1788110.0,68022.0
2020-04-11,0.483416063541667,0.0927253235416667,0.423858612916667,1686239.0,58602.0
2020-04-12,0.48812969275,0.0968683244583333,0.415001982916667,1625395.0,104130.0
2020-04-13,0.453417705791667,0.0856618905,0.460920403625,1692644.0,54546.0
2020-04-14,0.445513835583333,0.0848982175833333,0.469587946875,1744273.0,68260.0
2020-04-15,0.47287897325,0.0783466887083333,0.448774338,1777949.0,60528.0
2020-04-16,0.444776877833333,0.0894139705416667,0.465809151333333,1776689.0,77472.0
2020-04-17,0.447854726958333,0.0816758287916667,0.470469444125,1712131.0,68699.0
2020-04-18,0.409684148833333,0.100687366583333,0.489628484541667,1465437.0,58003.0
2020-04-19,0.469221789708333,0.0861597224166667,0.444618487791667,1797247.0,59013.0
2020-04-20,0.459401394916667,0.0789522642916667,0.461646340791667,1794572.0,56026.0
2020-04-21,0.412373771458333,0.123927775958333,0.463698452583333,526221.0,56429.0
2020-04-22,0.449854841416667,0.0887759405833333,0.461369218,1751670.0,62894.0
2020-04-23,0.427106200958333,0.0879400186666667,0.48495378025,1860108.0,61830.0
2020-04-24,0.403251102333333,0.0980247119583333,0.498724185625,2090918.0,51846.0
2020-04-25,0.453288949,0.0772874177916667,0.46942363325,2373570.0,58858.0
2020-04-26,0.478205728166667,0.0741203199166667,0.447673951875,2354489.0,51436.0
2020-04-27,0.444920272625,0.0813533125416667,0.473726414708333,2414821.0,50931.0
2020-04-28,0.44745009525,0.0829124662916667,0.469637438416667,1787213.0,51827.0
2020-04-29,0.432531911875,0.100328529375,0.467139558958333,1376138.0,51384.0
2020-04-30,0.432611110333333,0.096365680125,0.471023209625,1922229.0,56052.0
2020-05-01,0.407953759791667,0.0934933985833333,0.498552841416667,1870685.0,61888.0
2020-05-02,0.442198287916667,0.088548252875,0.469253459375,1900479.0,53901.0
2020-05-03,0.449528294708333,0.08378627325,0.466685432125,1985779.0,48782.0
2020-05-04,0.460015531083333,0.078364400125,0.461620068875,2117570.0,48405.0
2020-05-05,0.442629632416667,0.0980675167916667,0.459302850833333,1172106.0,50164.0
2020-05-06,0.467136606708333,0.0873561729583333,0.4455072205,2232762.0,55390.0
2020-05-07,0.473127182833333,0.0821430837916667,0.444729733333333,2559004.0,57005.0
2020-05-08,0.4589040025,0.0879826695416667,0.453113327833333,2318810.0,54674.0
2020-05-09,0.432550527333333,0.088696633625,0.478752839,2219505.0,49175.0
2020-05-10,0.434676855833333,0.08326802125,0.482055123,2286566.0,42572.0
2020-05-11,0.433236757083333,0.0855239730833333,0.481239269708333,2648858.0,46068.0
2020-05-12,0.446893912375,0.0801909725416667,0.472915115166667,2530650.0,48711.0
2020-05-13,0.456730765291667,0.0758558464583333,0.46741338825,2689605.0,45002.0
2020-05-14,0.453442708916667,0.07993874875,0.466618542208333,2584430.0,50872.0
2020-05-15,0.45422524775,0.0793736073333333,0.466401144833333,2540378.0,49818.0
2020-05-16,0.461008309125,0.0863341317083333,0.452657559166667,2312087.0,46091.0
2020-05-17,0.47902785,0.0772163684583333,0.443755781458333,2328239.0,39032.0
2020-05-18,0.4494231185,0.0752694985416667,0.475307383,2494428.0,43472.0
2020-05-19,0.458291531375,0.078311735125,0.463396733666667,2429494.0,44998.0
2020-05-20,0.468351731875,0.0824139395,0.449234328583333,2400226.0,45015.0
2020-05-21,0.457530822666667,0.0776637133333333,0.464805463958333,2370996.0,48462.0
2020-05-22,0.440515959041667,0.08615964925,0.473324391916667,2182637.0,47756.0
2020-05-23,0.461798664833333,0.0824213140833333,0.455780021083333,2119523.0,43199.0
2020-05-24,0.504551906125,0.0838535665416667,0.411594527208333,2132639.0,40239.0
2020-05-25,0.476049787833333,0.087576927625,0.4363732845,2068704.0,37654.0
2020-05-26,0.461836020416667,0.0989801770416667,0.439183802666667,2043111.0,40602.0
2020-05-27,0.494681304208333,0.0757167474166667,0.429601948291667,1981593.0,40283.0
2020-05-28,0.521981087458333,0.0763046897916667,0.401714222708333,2147959.0,47593.0
2020-05-29,0.56000330525,0.065531948375,0.37446474625,2211589.0,46818.0
2020-05-30,0.604350333458333,0.0626360995416667,0.333013567083333,2090574.0,45968.0
2020-05-31,0.609792012791667,0.0578003235416667,0.332407663833333,2163866.0,39443.0
2020-06-01,0.568677319166667,0.0604276355,0.37089504525,1987699.0,36746.0
2020-06-02,0.512816051791667,0.0619981783333333,0.425185769791667,1939266.0,41473.0
2020-06-03,0.546613716166667,0.0723014054583333,0.381084878375,1925941.0,37472.0
2020-06-04,0.550742332583333,0.06754939725,0.381708270125,1908655.0,48250.0
2020-06-05,0.534414477625,0.0779504899583333,0.387635032583333,1456913.0,48003.0
2020-06-06,0.489688474916667,0.0886944537916667,0.42161707125,2646012.0,43073.0
2020-06-07,0.533472080375,0.08207503775,0.384452881791667,2601142.0,39012.0
2020-06-08,0.464081470958333,0.096623458375,0.439295070625,2545391.0,36908.0
2020-06-09,0.446635546,0.095016497625,0.458347956208333,2711373.0,40384.0
2020-06-10,0.458818649458333,0.0991699986666667,0.442011351875,2924592.0,44183.0
2020-06-11,0.437524664,0.095861438375,0.466613897666667,3016321.0,46090.0
2020-06-12,0.454616811375,0.0989639361666667,0.446419252291667,2997386.0,50457.0
2020-06-13,0.485367694875,0.098640089625,0.415992215375,2889346.0,47180.0
2020-06-14,0.517297250416667,0.098002595,0.384700154375,2791769.0,41350.0
2020-06-15,0.502106035916667,0.0850560569166667,0.412837907166667,3223196.0,37802.0
2020-06-16,0.459014933708333,0.0813698202083333,0.459615246125,3133068.0,47242.0
2020-06-17,0.462769984833333,0.0807006936666667,0.456529321333333,3118353.0,51334.0
2020-06-18,0.434301126916667,0.105600349083333,0.460098524125,3026566.0,54083.0
2020-06-19,0.393748356833333,0.100667281166667,0.505584361916667,3089626.0,55865.0
2020-06-20,0.420790657708333,0.0953817729166667,0.483827569416667,2965868.0,55773.0
2020-06-21,0.504070911,0.0907736825833333,0.405155406458333,2881607.0,47997.0
2020-06-22,0.468152241541667,0.0939224473333333,0.437925311041667,3090290.0,52431.0
2020-06-23,0.463926800708333,0.0856263412083333,0.450446858125,3395812.0,62205.0
2020-06-24,0.440636743416667,0.0786292815,0.480733975125,3398808.0,59818.0
2020-06-25,0.480539629166667,0.0816364656666667,0.437823905125,3563404.0,65197.0
2020-06-26,0.490574673166667,0.0847479949583333,0.424677331791667,3780387.0,70302.0
2020-06-27,0.473899912375,0.0892907390833333,0.436809348625,3436988.0,64051.0
2020-06-28,0.479261848083333,0.0848915344583333,0.435846617625,3401094.0,61965.0
2020-06-29,0.47332379825,0.0798986400416667,0.4467775615,3459642.0,59924.0
2020-06-30,0.489567009666667,0.077565019625,0.432867970833333,3752318.0,70726.0
2020-07-01,0.478112249291667,0.102173609125,0.419714141541667,3752756.0,74681.0
2020-07-02,0.471158560708333,0.0891195887916667,0.4397218505,3604468.0,81072.0
2020-07-03,0.46199718075,0.104124656083333,0.433878163083333,3632632.0,78194.0
2020-07-04,0.472370742833333,0.116710014666667,0.410919242666667,3457444.0,73555.0
2020-07-05,0.484968791041667,0.0927365360416667,0.422294672958333,3391135.0,72065.0
2020-07-06,0.484595229916667,0.07720735475,0.438197415208333,3717420.0,65639.0
2020-07-07,0.460727715,0.0742808172083333,0.464991467791667,3521245.0,81100.0
2020-07-08,0.45233808475,0.0799282774583333,0.467733637833333,3623045.0,85140.0
2020-07-09,0.450746999666667,0.0820929608333333,0.467160039375,3451020.0,86910.0
2020-07-10,0.495094759083333,0.0873327140416667,0.417572526875,3264219.0,94105.0
2020-07-11,0.463031955375,0.100834066583333,0.436133978166667,3115728.0,85918.0
2020-07-12,0.45188260275,0.112593167708333,0.435524229416667,2845199.0,81767.0
2020-07-13,0.458565732166667,0.098030670875,0.443403596916667,3991117.0,81667.0
2020-07-14,0.468496832083333,0.0773976976666667,0.45410547025,3720894.0,91190.0
2020-07-15,0.499907867083333,0.0735343757916667,0.42655775725,3983476.0,94408.0
2020-07-16,0.510158922166667,0.063628116,0.426212961833333,3871505.0,103061.0
2020-07-17,0.500872709208333,0.0689388641666667,0.430188426541667,3836609.0,101097.0
2020-07-18,0.467100915541667,0.0889493645,0.443949719916667,3455729.0,93609.0
2020-07-19,0.481884702458333,0.0938591754583333,0.424256122166667,3482982.0,83963.0
2020-07-20,0.4724728095,0.090029904375,0.437497286,3239876.0,88241.0
2020-07-21,0.459969036541667,0.0934277214583333,0.446603241958333,3388553.0,91795.0
2020-07-22,0.43619803075,0.0971468807916667,0.466655088541667,3384286.0,97401.0
2020-07-23,0.456195621375,0.0969642160416667,0.446840162458333,3255105.0,100526.0
2020-07-24,0.45488593875,0.0935440185,0.451570042625,3120304.0,105477.0
2020-07-25,0.448567701,0.0820917135833333,0.469340585458333,3139700.0,93992.0
2020-07-26,0.476398020583333,0.082567353625,0.44103462575,2970225.0,80971.0
2020-07-27,0.441167151375,0.0933545408333333,0.465478307791667,3305613.0,87651.0
2020-07-28,0.459894231708333,0.0756823032083333,0.464423465125,3696203.0,91004.0
2020-07-29,0.42834850725,0.091863166625,0.479788326041667,3577776.0,98115.0
2020-07-30,0.472335720166667,0.084076432375,0.4435878475,3577536.0,101272.0
2020-07-31,0.44906103325,0.0896085614583333,0.461330405333333,3453652.0,102614.0
2020-08-01,0.448543468083333,0.100737583166667,0.450718948541667,3037376.0,88959.0
2020-08-02,0.456430721333333,0.0851328605,0.458436418125,3245526.0,67960.0
2020-08-03,0.463708516625,0.0883595443333333,0.447931939,3092431.0,78916.0
2020-08-04,0.479214271666667,0.0838689005833333,0.436916827708333,3356327.0,87011.0
2020-08-05,0.452782998916667,0.0877060406666667,0.459510960416667,2886792.0,87997.0
2020-08-06,0.478593759869565,0.0784576375217391,0.442948602695652,3088011.0,90861.0
2020-08-07,0.458677094708333,0.0872646364166667,0.454058268791667,3097548.0,97486.0
2020-08-08,0.48933091073913,0.10093444826087,0.409734641043478,2767359.0,82122.0
2020-08-09,0.496265093913043,0.082859384173913,0.420875522,3076339.0,70251.0
2020-08-10,0.464590253625,0.098497921375,0.436911824916667,3432858.0,82722.0
2020-08-11,0.445399841541667,0.0973131589166667,0.457286999541667,3302918.0,83894.0
2020-08-12,0.454692298333333,0.0968195278333333,0.448488173791667,2705421.0,86890.0
2020-08-13,0.446244433583333,0.0910716,0.4626839665,2970376.0,92114.0
2020-08-14,0.446601426869565,0.0846508937391304,0.468747679434783,2931774.0,103334.0
2020-08-15,0.44577149875,0.118769548208333,0.435458952958333,2702718.0,81181.0
2020-08-16,0.479616246125,0.0896285924166667,0.430755161541667,2601192.0,65861.0
2020-08-17,0.445893559125,0.088908408,0.465198032875,2760163.0,73098.0
2020-08-18,0.4542932395,0.1055819175,0.440124842958333,2948124.0,75687.0
2020-08-19,0.44501860575,0.115036592,0.43994480225,2862812.0,83480.0
2020-08-20,0.461820298583333,0.0960945277916667,0.442085173541667,2932767.0,85827.0
2020-08-21,0.454922179416667,0.0869953016666667,0.458082518958333,3201235.0,92136.0
2020-08-22,0.472039120333333,0.0870444805416667,0.440916398916667,3016708.0,77185.0
2020-08-23,0.483073563541667,0.0834478407916667,0.4334785955,3376384.0,63018.0
2020-08-24,0.461100709458333,0.0910191010416667,0.447880189416667,3216141.0,79522.0
2020-08-25,0.453838542958333,0.095795981875,0.450365475208333,3294857.0,77641.0
2020-08-26,0.465124479791667,0.0720677680416667,0.462807752083333,3279885.0,79999.0
2020-08-27,0.472845818708333,0.0772069635416667,0.449947217416667,3210715.0,97558.0
2020-08-28,0.482183885833333,0.08068197275,0.437134141458333,3308780.0,93126.0
2020-08-29,0.475577925833333,0.097795986,0.426626088041667,2657546.0,78686.0
2020-08-30,0.47908862125,0.100062163333333,0.4208492155,2859400.0,63696.0
2020-08-31,0.491950609416667,0.080746901375,0.427302489208333,3040228.0,84706.0
2020-09-01,0.494508886541667,0.0988479899166667,0.4066431235,3025723.0,83501.0
2020-09-02,0.480253371833333,0.0908719382083333,0.428874690125,3065467.0,86117.0
2020-09-03,0.48586475175,0.100633496,0.4135017525,3173588.0,92748.0
2020-09-04,0.457946156791667,0.101073012708333,0.440980830416667,2791404.0,102517.0
2020-09-05,0.457158032583333,0.10871223275,0.434129734625,2455542.0,85515.0
2020-09-06,0.432764863625,0.107531248416667,0.459703887958333,2375959.0,64644.0
2020-09-07,0.463015119666667,0.101314808,0.435670072291667,2710173.0,82282.0
2020-09-08,0.47290056075,0.0936441823333333,0.433455256916667,2857817.0,73864.0
2020-09-09,0.508375383541667,0.0756419544166667,0.415982662,3569480.0,85223.0
2020-09-10,0.535165366,0.0676639150833333,0.397170719,3935623.0,91541.0
2020-09-11,0.491047965625,0.0780519711666667,0.430900062916667,3181232.0,107732.0
2020-09-12,0.463315217541667,0.0870923662083333,0.449592416291667,2780689.0,91160.0
2020-09-13,0.488315709208333,0.0802368177916667,0.431447472958333,2788642.0,71415.0
2020-09-14,0.45969621725,0.0969543867083333,0.443349396041667,2872760.0,98001.0
2020-09-15,0.4446445295,0.090780813625,0.464574657083333,3096863.0,92082.0
2020-09-16,0.423325634375,0.094145717125,0.482528648375,3165922.0,99742.0
2020-09-17,0.465337660333333,0.0877135715833333,0.446948768041667,3557713.0,108836.0
2020-09-18,0.455116144041667,0.0879328919166667,0.456950963958333,3368083.0,121068.0
2020-09-19,0.466848408,0.103426094791667,0.429725497166667,2192703.0,97940.0
2020-09-20,0.475503484333333,0.0950810896666667,0.429415426,2466844.0,84911.0
2020-09-21,0.443835293958333,0.101378308458333,0.4547863975,2997856.0,125427.0
2020-09-22,0.45638525,0.10732022425,0.436294525625,3506744.0,103583.0
2020-09-23,0.447544895583333,0.0955310219583333,0.456924082458333,2683377.0,110326.0
2020-09-24,0.440373350958333,0.106271037708333,0.4533556115,3020614.0,123804.0
2020-09-25,0.438111884541667,0.109822888291667,0.45206522725,2795611.0,130341.0
2020-09-26,0.476543896125,0.0991459662083333,0.424310137625,2634056.0,107779.0
2020-09-27,0.457351055208333,0.113002922583333,0.429646022375,2224403.0,89930.0
2020-09-28,0.44655789775,0.105557794791667,0.447884307541667,2392286.0,110766.0
2020-09-29,0.449389352041667,0.0999533425,0.450657305458333,2696363.0,101838.0
2020-09-30,0.473940231875,0.111816374041667,0.414243393958333,2710081.0,130122.0
2020-10-01,0.434134317833333,0.099341704,0.46652397825,2571863.0,127400.0
2020-10-02,0.400218568791667,0.135671698041667,0.464109733333333,5210833.0,142766.0
2020-10-03,0.436612039291667,0.096531940125,0.466856020375,5164395.0,132405.0
2020-10-04,0.481496225375,0.085063050125,0.433440724458333,4469217.0,116644.0
2020-10-05,0.520366364458333,0.0870346044166667,0.392599030958333,4731769.0,156763.0
2020-10-06,0.516381596708333,0.074996839,0.408621564333333,4867884.0,140473.0
2020-10-07,0.467803079375,0.0842723960416667,0.447924524583333,4164909.0,160550.0
2020-10-08,0.4455215655,0.092315848125,0.46216258625,3965912.0,182435.0
2020-10-09,0.441896599208333,0.0882416249166667,0.46986177575,3643927.0,187034.0
2020-10-10,0.481194637166667,0.08475410625,0.43405125675,3617131.0,176434.0
2020-10-11,0.493352942,0.0779235903333333,0.428723467708333,3318281.0,142040.0
2020-10-12,0.45961727925,0.082237121875,0.458145598875,3272328.0,163968.0
2020-10-13,0.461439177208333,0.0892539127916667,0.449306910041667,3496233.0,175166.0
2020-10-14,0.464197839541667,0.0910586767916667,0.444743483583333,3051057.0,213321.0
2020-10-15,0.450002624666667,0.0944923593333333,0.455505015916667,2980837.0,234331.0
2020-10-16,0.47832277775,0.084627988125,0.437049234291667,3023753.0,239901.0
2020-10-17,0.467710979791667,0.094516374125,0.437772646083333,2688596.0,212755.0
2020-10-18,0.442906897,0.103534564041667,0.453558538875,2792584.0,192513.0
2020-10-19,0.415090568791667,0.0975305932083333,0.487378838166667,3031407.0,242066.0
2020-10-20,0.456466690458333,0.093072704375,0.450460605083333,3173175.0,234563.0
2020-10-21,0.484176323666667,0.0936022729583333,0.4222214035,2882413.0,277301.0
2020-10-22,0.481981845708333,0.09856183575,0.419456318541667,2904835.0,305068.0
2020-10-23,0.471918523791667,0.0970014876666667,0.431079988583333,2948834.0,329736.0
2020-10-24,0.464235777666667,0.090224394625,0.445539827666667,2713530.0,301905.0
2020-10-25,0.464118616083333,0.0915791190416667,0.444302265,3030148.0,225773.0
2020-10-26,0.475371475791667,0.086913477,0.437715047166667,2843937.0,361400.0
2020-10-27,0.493100834333333,0.08814687475,0.418752291,2809860.0,320120.0
2020-10-28,0.477990308166667,0.0958705946666667,0.426139097375,2775663.0,348804.0
2020-10-29,0.449472731958333,0.111717075708333,0.4388101925,2809419.0,389083.0
2020-10-30,0.480469860083333,0.098797187125,0.42073295275,3049394.0,414648.0
2020-10-31,0.46478554389443,0.1074717594071,0.42774269669847,2234518.0,334140.0
2020-11-01,0.47838444975,0.111287417291667,0.410328132958333,2920330.0,334576.0
2020-11-02,0.460341693583333,0.111151497416667,0.428506809083333,2976225.0,438645.0
2020-11-03,0.449531800125,0.109143412416667,0.441324787333333,2609742.0,419053.0
2020-11-04,0.469302264375,0.110581285791667,0.420116449708333,2195551.0,390202.0
2020-11-05,0.450970178416667,0.109871458166667,0.439158363416667,2552381.0,457886.0
2020-11-06,0.442924291166667,0.119401295791667,0.437674413,2390481.0,464783.0
2020-11-07,0.428237062833333,0.130243276416667,0.441519660875,2704408.0,447581.0
2020-11-08,0.45537495075,0.122061493708333,0.422563555583333,2283630.0,347651.0
2020-11-09,0.37721343725,0.132060204708333,0.490726358083333,2961434.0,374764.0
2020-11-10,0.403829803875,0.123516760125,0.472653436,2706203.0,405522.0
2020-11-11,0.42328583325,0.109403794291667,0.467310372416667,2598839.0,461943.0
2020-11-12,0.434187122291667,0.10561005675,0.460202820875,3043908.0,471303.0
2020-11-13,0.474588660666667,0.104321201625,0.421090137666667,3614946.0,482724.0
2020-11-14,0.428556457041667,0.117795619458333,0.4536479235,2949811.0,429126.0
2020-11-15,0.46963510125,0.115701335166667,0.414663563666667,2896126.0,348685.0
2020-11-16,0.441764076458333,0.113030524625,0.445205399083333,3102079.0,406387.0
2020-11-17,0.444280674458333,0.11510524325,0.440614082083333,3081755.0,448535.0
2020-11-18,0.455193554416667,0.116296611041667,0.4285098345,3115060.0,448836.0
2020-11-19,0.461621593,0.108850426541667,0.429527980583333,3412857.0,475870.0
2020-11-20,0.418483911833333,0.128142130333333,0.453373957791667,3367132.0,484933.0
2020-11-21,0.418081724208333,0.123522450083333,0.458395825583333,3273506.0,418838.0
2020-11-22,0.456816229125,0.107169080333333,0.436014690458333,3090330.0,336290.0
2020-11-23,0.444136413625,0.105552121791667,0.450311464708333,3160171.0,383936.0
2020-11-24,0.436209849041667,0.108430930125,0.455359220791667,2952393.0,423420.0
2020-11-25,0.459754117416667,0.113111344291667,0.427134538125,2955532.0,444084.0
2020-11-26,0.435541964875,0.149022693083333,0.415435341916667,2919695.0,376766.0
2020-11-27,0.4475226955,0.138407679541667,0.414069624875,2423061.0,459982.0
2020-11-28,0.443599729666667,0.111727474416667,0.444672795916667,2321112.0,373598.0
2020-11-29,0.46823098625,0.106591156333333,0.425177857416667,2490952.0,306403.0
2020-11-30,0.463641805041667,0.116801609416667,0.419556585583333,2744480.0,339374.0
2020-12-01,0.462139885375,0.110620012166667,0.427240102375,5709270.0,414333.0
2020-12-02,0.423608086833333,0.134797833416667,0.441594079666667,4939200.0,440411.0
2020-12-03,0.440424976625,0.116560364875,0.443014658458333,1597063.0,474167.0
2020-12-04,0.455010185541667,0.105119161208333,0.439870653291667,5846324.0,475851.0
2020-12-05,0.47624599825,0.101688632041667,0.422065369666667,2675036.0,445427.0
2020-12-06,0.47080425725,0.11603114925,0.413164593583333,2715130.0,360138.0
2020-12-07,0.408684988166667,0.121212439458333,0.4701025725,3228215.0,361921.0
2020-12-08,0.432126899375,0.115907303791667,0.451965796791667,3302249.0,454607.0
2020-12-09,0.461270131833333,0.103909401416667,0.434820466708333,3099363.0,461740.0
2020-12-10,0.466188536708333,0.103389398708333,0.430422064375,2884859.0,500305.0
2020-12-11,0.442554021708333,0.111554959958333,0.445891018375,2534334.0,500047.0
2020-12-12,0.418320250083333,0.143923701541667,0.437756048458333,2395350.0,449945.0
2020-12-13,0.429869234875,0.125498666166667,0.444632098875,2499810.0,375838.0
2020-12-14,0.428150464166667,0.113844918583333,0.458004617625,2848664.0,379212.0
2020-12-15,0.420348084208333,0.117325718916667,0.462326196958333,2843453.0,461735.0
2020-12-16,0.43693738925,0.107596328625,0.455466282166667,3021656.0,510044.0
2020-12-17,0.443885243916667,0.0943845052916667,0.461730250625,3223616.0,521192.0
2020-12-18,0.457019678083333,0.0950068924583333,0.447973429541667,3165402.0,523055.0
2020-12-19,0.48183753175,0.0918053612916667,0.426357106916667,3167023.0,431834.0
2020-12-20,0.478498248458333,0.0876337276666667,0.433868023958333,3052758.0,374958.0
2020-12-21,0.463166623333333,0.0770212592083333,0.4598121175,3431090.0,395894.0
2020-12-22,0.481766418416667,0.0798342552083333,0.438399326125,3475211.0,471345.0
2020-12-23,0.451575304333333,0.105145097833333,0.443279597833333,3026264.0,503912.0
2020-12-24,0.428808681458333,0.126183663833333,0.44500765475,2393979.0,485671.0
2020-12-25,0.409414490958333,0.163496350625,0.427089158375,1710651.0,310058.0
