date,negative_count,negative_avg,positive_count,positive_avg,neutral_count,neutral_avg
2020-09-06,1029485,0.432764863625,254259,0.107531248416667,1092215,0.459703887958333
2020-09-07,1258941,0.463015119666667,275278,0.101314808,1175954,0.435670072291667
2020-09-08,1353445,0.47290056075,265235,0.0936441823333333,1239137,0.433455256916667
2020-09-09,1855480,0.508375383541667,257531,0.0756419544166667,1456469,0.415982662
2020-09-10,2119398,0.535165366,260183,0.0676639150833333,1556042,0.397170719
2020-09-11,1574281,0.491047965625,245421,0.0780519711666667,1361530,0.430900062916667
2020-09-12,1292392,0.463315217541667,241630,0.0870923662083333,1246667,0.449592416291667
2020-09-13,1371491,0.488315709208333,221926,0.0802368177916667,1195225,0.431447472958333
2020-09-14,1321835,0.45969621725,276304,0.0969543867083333,1274621,0.443349396041667
2020-09-15,1378877,0.4446445295,280624,0.090780813625,1437362,0.464574657083333
2020-09-16,1345881,0.423325634375,294319,0.094145717125,1525722,0.482528648375
2020-09-17,1655002,0.465337660333333,307362,0.0877135715833333,1595349,0.446948768041667
2020-09-18,1542950,0.455116144041667,293168,0.0879328919166667,1531965,0.456950963958333
2020-09-19,1033069,0.466848408,222308,0.103426094791667,937326,0.429725497166667
2020-09-20,1169409,0.475503484333333,235889,0.0950810896666667,1061546,0.429415426
2020-09-21,1337799,0.443835293958333,297454,0.101378308458333,1362603,0.4547863975
2020-09-22,1611829,0.45638525,366276,0.10732022425,1528639,0.436294525625
2020-09-23,1211832,0.447544895583333,264243,0.0955310219583333,1207302,0.456924082458333
2020-09-24,1318024,0.440373350958333,321665,0.106271037708333,1380925,0.4533556115
2020-09-25,1229597,0.438111884541667,306740,0.109822888291667,1259274,0.45206522725
2020-09-26,1259329,0.476543896125,256551,0.0991459662083333,1118176,0.424310137625
2020-09-27,1019450,0.457351055208333,252007,0.113002922583333,952946,0.429646022375
2020-09-28,1066279,0.44655789775,250120,0.105557794791667,1075887,0.447884307541667
2020-09-29,1212118,0.449389352041667,271838,0.0999533425,1212407,0.450657305458333
2020-09-30,1304320,0.473940231875,293636,0.111816374041667,1112125,0.414243393958333
2020-10-01,1117346,0.434134317833333,251725,0.099341704,1202792,0.46652397825
2020-10-02,2103109,0.400218568791667,706498,0.135671698041667,2401226,0.464109733333333
2020-10-03,2255047,0.436612039291667,493336,0.096531940125,2416012,0.466856020375
2020-10-04,2158375,0.481496225375,375907,0.085063050125,1934935,0.433440724458333
2020-10-05,2479206,0.520366364458333,419441,0.0870346044166667,1833122,0.392599030958333
2020-10-06,2519460,0.516381596708333,359234,0.074996839,1989190,0.408621564333333
